0	2
20.	3
40.	3
60.00000000000001	3
80.	3
100.00000000000001	4
120.00000000000001	4
140.	4
160.	4
180.00000000000003	3
200.00000000000003	4
220.00000000000003	4
240.00000000000003	4
260.	5
280.	5
300.	5
320.	6
340.	7
360.00000000000006	7
380.00000000000006	7
400.00000000000006	7
420.00000000000006	7
440.00000000000006	7
460.00000000000006	7
480.00000000000006	7
500.00000000000006	7
520.	7
540.	7
560.	7
580.	7
600.	7
620.	7
640.	7
660.	7
680.	7
700.0000000000001	7
720.0000000000001	7
740.0000000000001	7
760.0000000000001	7
780.0000000000001	7
800.0000000000001	7
820.0000000000001	7
840.0000000000001	7
860.0000000000001	7
880.0000000000001	7
900.0000000000001	7
920.0000000000001	7
940.0000000000001	7
960.0000000000001	7
980.0000000000001	7
1000.0000000000001	7
1020.0000000000001	7
1040.	7
1060.	7
1080.	7
1100.	7
1120.	7
1140.	7
1160.	7
1180.	7
1200.	7
1220.	7
1240.	7
1260.	7
1280.	7
1300.	7
1320.	7
1340.	7
1360.	7
1380.	7
1400.0000000000002	7
1420.0000000000002	7
1440.0000000000002	8
1460.0000000000002	8
1480.0000000000002	8
1500.0000000000002	8
1520.0000000000002	9
1540.0000000000002	8
1560.0000000000002	7
1580.0000000000002	7
1600.0000000000002	8
1620.0000000000002	8
1640.0000000000002	8
1660.0000000000002	9
1680.0000000000002	9
1700.0000000000002	9
1720.0000000000002	9
1740.0000000000002	9
1760.0000000000002	9
1780.0000000000002	9
1800.0000000000002	9
1820.0000000000002	9
1840.0000000000002	9
1860.0000000000002	9
1880.0000000000002	9
1900.0000000000002	9
1920.0000000000002	9
1940.0000000000002	9
1960.0000000000002	9
1980.0000000000002	9
2000.0000000000002	9
2020.0000000000002	9
2040.0000000000002	9
2060.	9
2080.	9
2100.	9
2120.	9
2140.	9
2160.	9
2180.	10
2200.	10
2220.	10
2240.	10
2260.	10
2280.	10
2300.	10
2320.	10
2340.	10
2360.	10
2380.	10
2400.	10
2420.	10
2440.	10
2460.	10
2480.	10
2500.	10
2520.	10
2540.	10
2560.	10
2580.	10
2600.	10
2620.	10
2640.	10
2660.	10
2680.	10
2700.	10
2720.	10
2740.	10
2760.	10
