0	2
200.00000000000003	3
400.00000000000006	4
600.	5
800.0000000000001	6
1000.0000000000001	7
1200.	8
1400.0000000000002	9
1600.0000000000002	10
1800.0000000000002	11
2000.0000000000002	11
2200.	12
2400.	12
2600.	13
2800.0000000000005	13
3000.0000000000005	14
3200.0000000000005	13
3400.0000000000005	14
3600.0000000000005	15
3800.0000000000005	16
4000.0000000000005	17
4200.	18
4400.	19
4600.	20
4800.	21
5000.	22
5200.	22
5400.	23
5600.000000000001	24
5800.000000000001	25
6000.000000000001	25
6200.000000000001	26
6400.000000000001	26
6600.000000000001	26
6800.000000000001	27
7000.000000000001	28
7200.000000000001	28
7400.000000000001	29
7600.000000000001	29
7800.000000000001	30
8000.000000000001	31
8200.	32
8400.	31
8600.	32
8800.	32
9000.	32
9200.	33
9400.	33
9600.	33
9800.	33
10000.	33
